Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1784592,2020-09-03,Arkansas,Pine Bluff,3101 Lilac Rd,3,1,0,0,1
1805455,2020-09-03,South Carolina,Anderson,R St and Chase Ave,1,3,0,0,1
1786488,2020-09-05,Texas,Houston,9940 Fondren Rd,0,4,0,0,0
1785713,2020-09-05,Florida,Williston,Co Rd 318 and US-27 Alt,0,6,0,0,0
1786806,2020-09-05,Arkansas,Little Rock,400 President Clinton Ave,0,4,0,0,1
1786449,2020-09-05,Maryland,Baltimore,2000 block of W Lexington St,1,3,0,0,0
1786829,2020-09-06,Colorado,Commerce City,6700 block of Birch St,0,4,0,0,0
1787977,2020-09-06,Tennessee,Memphis,6555 Lost Oak Dr,0,4,0,0,2
1786855,2020-09-06,Georgia,Sparta,Faye St and Lee St,1,6,0,0,2
1786920,2020-09-06,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,0,0,0
1786890,2020-09-06,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,0,0,0
1787006,2020-09-06,Louisiana,New Iberia,1752 Center St,0,5,0,0,0
1787387,2020-09-06,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,0,0,0
1787286,2020-09-06,Missouri,Kansas City,3999 Swope Pkwy,0,6,0,0,0
1787222,2020-09-07,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,0,0,0
1788352,2020-09-07,California,Aguanga,45125 Highway 371,7,0,0,0,0
1787655,2020-09-07,New York,Brooklyn,Norstrand Ave and Crown St,0,5,0,0,2
1788168,2020-09-07,Louisiana,New Orleans,1500 block of Freret St,0,4,0,0,0
1788401,2020-09-08,Maryland,Baltimore,2300 block of Greenmount Ave,0,5,0,0,0
1791482,2020-09-10,Louisiana,New Orleans,4100 block of Rayne Dr,3,2,0,0,1
1792624,2020-09-11,Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,0,0,1
1792650,2020-09-12,Illinois,Chicago,100 block of N Pine Ave,2,3,0,1,0
1793680,2020-09-12,North Carolina,Wilson,200 block of Dewey St,0,5,0,0,0
1793771,2020-09-12,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,0,0,0
1793521,2020-09-13,New Jersey,New Brunswick,32 Delafield St,2,7,0,0,1
1794086,2020-09-13,Illinois,Chicago,6100 block of S Throop St,1,3,0,0,0
1793559,2020-09-13,Florida,Tampa,5110 N 40th St,0,4,0,0,1
1794138,2020-09-13,Tennessee,Beechgrove,I-24 and Beech Grove Rd,2,3,1,0,0
1793826,2020-09-13,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,0,0,0
1795391,2020-09-14,Louisiana,Baker,Burgess Dr,0,4,0,0,1
1796684,2020-09-15,California,San Jose,600 block of S 8th St,2,4,0,0,0
1796638,2020-09-15,Illinois,Chicago,3500 block of W Lawrence Ave,0,5,0,0,0
1797620,2020-09-16,Pennsylvania,Philadelphia,1800 Wallace St,2,3,0,0,0
1799160,2020-09-18,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,0,0,0
1799748,2020-09-19,Illinois,Chicago,12200 block of S May St,0,4,0,0,0
1799703,2020-09-19,Illinois,Chicago,6900 block of S Claremont Ave,0,4,0,0,0
1800026,2020-09-19,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,0,0,0
1799307,2020-09-19,New York,Rochester,278 Pennsylvania Ave,2,14,0,0,0
1800192,2020-09-19,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,0,0,1
1800188,2020-09-19,New Jersey,Plainfield,523 W 3rd St,0,4,0,0,0
1800779,2020-09-19,Arkansas,West Memphis,900 block of Winchell St,0,5,0,0,0
1800514,2020-09-20,Connecticut,Stamford,Ursula Pl and Dale St,1,3,0,0,1
1800549,2020-09-20,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,0,0,0
1800886,2020-09-21,Ohio,Struthers,111 Perry St,1,3,0,1,3
1802862,2020-09-23,Minnesota,Minneapolis,200 W Broadway Ave,0,5,0,0,0
1804511,2020-09-23,Georgia,Hampton,1577 Glynn Ct,1,3,0,0,1
1806500,2020-09-25,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,0,0,0
1805722,2020-09-26,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,0,0,0
1806002,2020-09-26,Iowa,Waterloo,501 W 4th St,2,6,0,0,1
1806035,2020-09-26,Alabama,Enterprise,507 Glover Ave,1,3,0,0,0
1807046,2020-09-26,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,0,0,0
1806368,2020-09-26,Missouri,Saint Louis,4700 block of Vernon Ave,0,5,0,0,0
1807096,2020-09-27,Tennessee,Nashville,619 Millwood Dr,0,4,0,0,1
1808628,2020-09-27,California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0
1806806,2020-09-27,Ohio,Sandusky,Hancock St and Neil St,1,3,0,0,1
1807325,2020-09-28,Michigan,Detroit,6609 Michigan Ave,0,6,0,0,0
1809910,2020-09-29,Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,0,0,0
1809484,2020-09-29,Ohio,Painesville,100 block of Morse Ave,2,2,0,0,0
1810358,2020-09-30,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,0,0,0
1810881,2020-09-30,Florida,Jacksonville,12517 Beach Blvd,0,4,0,0,0
1810696,2020-09-30,North Carolina,Greensboro,700 block of Milton St,0,4,0,0,0
1812049,2020-10-01,Michigan,Detroit,15018 Houston Whittier St,0,5,0,0,0
1812838,2020-10-02,Washington,Seattle,9700 block of 59th Ave S,0,4,0,0,0
1812972,2020-10-02,California,Los Angeles,51st St and Hoover St,0,4,0,0,0
1813306,2020-10-03,Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,0,0,0
1813583,2020-10-03,California,Sacramento,Roanoke Ave and Haywood St,1,3,0,0,1
1814148,2020-10-04,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,3,0,2,2
1813872,2020-10-04,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,0,0,0
1815308,2020-10-05,District of Columbia,Washington,400 block of Orange St SE,1,3,0,0,0
1817184,2020-10-07,New York,Brooklyn,181 Hegeman Ave,1,3,0,0,0
1816799,2020-10-07,Alaska,Anchorage,200 block of McCarrey St,1,4,0,0,0
1818055,2020-10-08,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,0,0,0
1819955,2020-10-10,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,0,0,1
1823101,2020-10-10,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,0,0,1
1820156,2020-10-10,Illinois,Chicago,100 block of S Keeler Ave,1,3,0,0,0
1821496,2020-10-11,Georgia,Atlanta,330 W Peachtree St NW,0,4,0,0,0
1821574,2020-10-12,South Carolina,Myrtle Beach,1012 US-501,2,3,0,0,2
1824073,2020-10-14,Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4,0,0,0
1824979,2020-10-15,Louisiana,Lafayette,100 block of Laser Ln,2,2,0,0,1
1825896,2020-10-15,Maryland,Baltimore,2900 block of Westwood Ave,0,7,0,0,0
1826675,2020-10-16,California,San Francisco,200 block of Scherwin St,1,3,0,0,0
1826655,2020-10-16,Arizona,Mesa,2115 Guadalupe Rd,1,6,0,0,3
1825525,2020-10-16,Florida,Orlando,2000 block of N Forsyth Rd,3,1,0,0,0
1826444,2020-10-16,California,San Jose,175 S Capitol Ave,2,4,0,0,3
1826613,2020-10-17,South Carolina,Rock Hill,524 N Anderson Rd,0,5,0,0,1
1826680,2020-10-17,New York,Lockport,43 S Niagara St,1,5,0,0,2
1827437,2020-10-18,Maryland,Annapolis,100 block of Clay St,1,3,0,0,0
1828019,2020-10-18,Tennessee,Nashville,1100 block of W Grove Ave,0,4,0,0,0
1828080,2020-10-18,Illinois,Chicago,200 block of N Sacramento Blvd,1,4,0,0,0
1829132,2020-10-19,Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0
1828796,2020-10-19,Louisiana,New Orleans,2599 N Prieur St,1,3,0,0,0
1830092,2020-10-20,Texas,Houston,2117 Chenevert St,3,1,0,0,2
1830822,2020-10-21,Mississippi,Canton,1427 W Peace St,2,2,0,0,1
1830875,2020-10-21,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,0,0,1
1832977,2020-10-22,Louisiana,Rayne,I-10,0,5,0,0,1
1831091,2020-10-22,Maryland,Baltimore,500 block of W Franklin St,0,4,0,0,0
1831995,2020-10-22,Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,0,0,0
1832014,2020-10-22,Florida,Miami,1830 NW 50 St,1,3,0,0,0
1834617,2020-10-24,Mississippi,Greenwood,W Martin Luther King Dr,2,8,0,0,1
1835030,2020-10-25,Texas,San Antonio,2800 block of W Hutchins Pl,1,3,0,0,0
1834280,2020-10-25,North Carolina,Raleigh,1731 Trawick Rd,1,3,0,0,2
1834216,2020-10-25,Texas,Fort Worth,1900 block of Carver Ave,2,3,0,0,0
1837146,2020-10-28,Virginia,Roanoke,1400 block of Rorer Ave SW,0,4,0,0,0
1837429,2020-10-28,New Jersey,Newark,381 S 6th St,1,3,0,0,1
1838368,2020-10-29,Florida,Winter Garden,Center St and 11th St,0,4,0,0,0
1839065,2020-10-30,Illinois,Chicago,11613 S Vincennes Ave,1,3,0,0,0
1839112,2020-10-30,Maryland,Waldorf,2177 Crain Hwy,1,3,0,0,0
1840041,2020-10-31,Maryland,College Park,7700 Baltimore Ave,0,7,0,0,0
1840544,2020-10-31,Nevada,North Las Vegas,3700 block of Iverson Ln,0,4,0,0,0
1839462,2020-10-31,California,Anaheim,1210 S State College Blvd,0,4,0,0,0
1839576,2020-10-31,Washington,Sumner,127th Ave E and Valley Ave E,0,5,0,0,0
1839628,2020-10-31,California,Sacramento,2800 block of Normington Dr,0,4,0,0,0
1840600,2020-11-01,Arizona,Tucson,2500 block of E Aerospace Pkwy,2,2,0,0,0
1840534,2020-11-01,South Carolina,Hollywood,7800 block of White Point Rd,0,6,0,0,0
1840265,2020-11-01,Indiana,Evansville,664 E Illinois St,0,4,0,0,0
1840364,2020-11-01,Oklahoma,Oklahoma City,10601 S Western Ave,1,3,0,0,0
1841432,2020-11-01,North Carolina,Winston Salem (Winston-salem),3900 block of Glen Hi Rd,1,3,0,0,1
1840310,2020-11-01,New Jersey,Atlantic City,2721 Arctic Ave,1,4,0,0,0
1842421,2020-11-02,Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0
1842362,2020-11-03,Nevada,Henderson,1445 Stonelake Cove Ave,3,1,1,0,0
1843360,2020-11-04,Missouri,Jefferson City,1299 Lafayette St,0,4,0,0,1
1844573,2020-11-05,Ohio,Toledo,2125 Parkwood Ave,3,2,0,0,1
1845477,2020-11-06,Louisiana,New Orleans,8622 Belfast St,2,2,0,0,1
1845690,2020-11-07,South Carolina,Rock Hill,241 Albright Rd,1,3,0,0,1
1846764,2020-11-07,Kansas,Ogden,225 Riley Ave,0,4,0,0,0
1846712,2020-11-08,Virginia,Virginia Beach,3700 block of Whitney Ct,0,4,0,0,0
1846494,2020-11-08,Tennessee,Nashville,2nd Ave N and Commerce St,0,8,0,0,1
1847840,2020-11-09,Texas,Fort Worth,5310 E Rosedale St,0,4,0,0,0
1849308,2020-11-10,Florida,Tampa,N 50th St and Sligh Ave,1,7,0,0,0
1850981,2020-11-12,Florida,Tampa,1200 block of E Palifox St,2,4,0,0,0
1850693,2020-11-12,North Carolina,Gastonia,1225 Union Rd,0,6,0,0,1
1852363,2020-11-14,California,Riverside,La Sierra Avenue and Tin Mine Road,2,3,0,0,0
1852161,2020-11-14,Ohio,Cincinnati,400 block of Kings Run Dr,0,4,0,0,0
1852853,2020-11-14,Missouri,Fulton,1915 N Bluff St,0,4,0,0,0
1852604,2020-11-14,South Carolina,Sumter,1008 Marilyn Ave,3,1,0,0,1
1853089,2020-11-15,Georgia,Riverdale,500 block of Museum Cir,2,2,0,0,2
1852831,2020-11-15,Louisiana,Shreveport,300 block of Douglas St,0,5,0,0,0
1854149,2020-11-16,Florida,Miami,200 block of S Biscayne River Dr,0,4,0,0,0
1854076,2020-11-16,Illinois,Chicago,2700 block of S State St,0,4,0,0,0
1853615,2020-11-16,Illinois,Chicago,700 block of S Pulaski Rd,0,4,0,0,0
1854207,2020-11-17,Tennessee,Jackson,Honey Bear Cove,0,4,0,0,0
1856338,2020-11-18,South Carolina,Florence,500 block of Gaillard St,0,4,0,0,0
1855276,2020-11-18,Texas,Houston,11614 Manor Park Dr,2,2,1,0,0
1856417,2020-11-19,Florida,Haines City,422 N 15th St,1,3,0,0,0
1857040,2020-11-20,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8,0,0,1
1857947,2020-11-21,Arizona,Phoenix,35th Ave and Earll Dr,1,4,0,0,0
1858965,2020-11-21,Nebraska,Bellevue,1307 Cornhusker Rd,2,2,0,0,1
1857439,2020-11-21,Illinois,Chicago,W 79th St and S Justine St,0,6,0,0,0
1859390,2020-11-22,New York,Brooklyn,15 Albany Ave,1,6,0,0,2
1859110,2020-11-22,New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,0,4,0,0,0
1858455,2020-11-22,Illinois,Chicago,700 block of E 101st St,1,3,0,0,0
1859186,2020-11-22,Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3,0,0,0
1862603,2020-11-26,Nevada,Henderson,870 E Lake Mead Pkwy,1,4,0,1,3
1863099,2020-11-27,Ohio,Toledo,3257 Stickney Ave,0,6,0,0,0
1862947,2020-11-27,Georgia,Macon,425 Cherry St,1,5,0,0,2
1864177,2020-11-28,Louisiana,New Orleans,7001 Lawrence Rd,0,4,0,0,0
1864205,2020-11-28,South Carolina,Conway,3800 block of Golden Key Rd,0,5,0,0,3
1863726,2020-11-28,South Carolina,Aiken,1695 Richland Ave E,1,10,0,0,5
1865110,2020-11-29,Tennessee,Memphis,3492 W Metropolitan Cir,2,2,0,1,3
1864683,2020-11-29,Mississippi,Grenada,23291 MS-8,0,11,0,0,0
1866100,2020-11-30,Alaska,Palmer,335 N Valley Way,4,0,0,0,1
1867006,2020-12-01,Pennsylvania,Morrisville,1 Makefield Rd,1,3,0,0,0
1869748,2020-12-04,Illinois,Chicago,4400 block of W Adams St,0,4,0,0,0
1871627,2020-12-05,California,Hayward,25000 block of Eldridge Ave,1,3,0,0,0
1870840,2020-12-05,North Carolina,Autryville,10101 Gip Rd,0,6,0,0,0
1870827,2020-12-06,Texas,Venus,6100 N FM 157,0,6,0,0,0
1873798,2020-12-08,Louisiana,Lacombe,28399 Palmer Dr,0,1,2,2,0
1908063,2020-12-08,West Virginia,Williamsburg,611 Flynns Creek Rd,5,0,1,0,0
1877122,2020-12-10,Mississippi,Jackson,1805 Hospital Dr,0,5,0,0,0
1877628,2020-12-10,Georgia,Tifton,700 block of 17 1/2 St,0,4,0,0,0
1876552,2020-12-12,Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2,0,0,0
1876039,2020-12-12,New York,Brooklyn,574 Warren St,0,4,0,0,0
1876231,2020-12-12,New York,Copiague,2336 Great Neck Rd,2,2,0,0,1
1877043,2020-12-12,California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0
1876727,2020-12-13,West Virginia,Elkview,1384 Cemetery Hill Dr,4,0,0,0,1
1881213,2020-12-19,Illinois,Chicago,8936 S Cottage Grove Ave,0,6,0,0,0
1882214,2020-12-20,Connecticut,Bridgeport,456 Connecticut Ave,2,2,0,0,0
1885251,2020-12-22,Mississippi,Meridian,Jeffrey Acres Rd,4,0,1,0,0
1886141,2020-12-24,Florida,Lakeland,1500 block of Amos Ave,1,4,0,0,0
1886372,2020-12-25,Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4,0,0,1
1886721,2020-12-25,Arkansas,Atkins,5180 Pine Ridge Rd,4,0,1,0,0
1886849,2020-12-26,Florida,Miami,NW 61st St and NW 13th Ave,1,3,0,0,0
1887059,2020-12-26,Massachusetts,Lynn,Washington St and Quincy Ter,1,5,0,0,1
1886974,2020-12-26,Illinois,Rockford,4007 E State St,3,3,0,0,1
1886913,2020-12-26,Florida,Tampa,N 20th St and E 7th Ave,2,2,0,0,1
1890946,2020-12-31,Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4,0,0,0
1891461,2020-12-31,Indiana,Indianapolis,8215 Center Run Road,1,3,0,0,0
1892114,2021-01-01,Iowa,Sioux City,2637 S Walker St,1,4,0,0,3
1891720,2021-01-01,Illinois,Galesburg,1000 block of Monroe St,0,4,0,0,1
1892704,2021-01-01,Texas,Amarillo,2650 Dumas Dr,1,3,0,0,1
1892034,2021-01-01,Arkansas,Fort Smith,3211 Towson Ave,0,6,0,1,1
1893877,2021-01-03,California,Santa Barbara,1200 block of Liberty St,2,2,0,0,3
1893953,2021-01-03,Oregon,Gresham,NE 181st Ave and NE San Rafael St,0,4,0,0,1
1893327,2021-01-03,Texas,Houston,2900 Travis St,1,3,0,1,1
1893744,2021-01-03,Florida,Miami,10525 NW 24th Ave,0,8,0,0,0
1893601,2021-01-03,Louisiana,Shreveport,6900 block of Jewella Ave,2,3,0,0,0
1893754,2021-01-03,Florida,Miami,3632 NW 25th Ave,0,6,0,0,0
1894941,2021-01-04,Florida,Fort Lauderdale (Lauderhill),1828 NW 38th Ave,0,7,0,0,0
1894979,2021-01-04,Florida,Tampa,1225 S 78th St,0,4,0,1,0
1894822,2021-01-04,Louisiana,New Orleans,1600 block of N Galvez St,0,4,0,0,0
1896252,2021-01-06,Virginia,Manassas,10010 Ellis Rd,2,3,1,0,0
1896384,2021-01-06,Texas,Livingston,201 Maple Ln,2,2,0,0,3
1896774,2021-01-07,District of Columbia,Washington,1300 block of Columbia Rd NW,0,5,0,0,0
1897878,2021-01-09,Texas,Houston,5828 Martin Luther King Blvd,1,3,0,0,0
1898261,2021-01-09,Illinois,Evanston,100 Asbury Ave,5,2,1,0,0
1899819,2021-01-11,Florida,Miami,2491 NE 58th St,0,4,0,0,0
1903058,2021-01-15,Pennsylvania,Philadelphia,5000 block of N 10th St,0,4,0,0,0
1905360,2021-01-16,Illinois,Kankakee,600 block of N Evergreen Ave,0,4,0,1,1
1904036,2021-01-17,Arizona,Phoenix,2236 E University Dr,1,6,0,0,0
1904063,2021-01-17,Arizona,Phoenix,2340 W Northern Ave,0,5,0,0,0
1905423,2021-01-18,Pennsylvania,Tobyhanna,960 PA-196,0,4,0,0,5
1909849,2021-01-22,Kentucky,Covington,217 E Martin Luther King Jr Blvd,0,5,0,0,1
1910136,2021-01-24,Indiana,Indianapolis,3540 Adams St,5,1,0,0,1
1910619,2021-01-24,Nevada,Las Vegas,W Wilson Ave and H St,0,5,0,0,0
1911026,2021-01-25,District of Columbia,Washington,1406 Good Hope Rd SE,1,3,0,1,2
1913708,2021-01-27,California,Santa Ana,1614 S Standard Ave,0,4,0,0,0
1914942,2021-01-28,Michigan,Flint,1900 block of Tebo St,1,4,0,0,0
1914798,2021-01-29,Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,2,0,1,2
1916374,2021-01-30,New York,Albany,200 block of Central Ave,1,4,0,0,4
1917661,2021-02-01,New York,Rochester,400 block of Lyell Ave,1,3,0,0,0
1917909,2021-02-02,Oklahoma,Muskogee,903 Indiana St,6,1,0,0,1
1917918,2021-02-02,Florida,Fort Lauderdale (Sunrise),10100 Reflections Blvd W,2,3,1,0,0
1919399,2021-02-03,Tennessee,Memphis,800 block of Olympic St,1,3,0,0,0
1919696,2021-02-03,Colorado,Oak Creek,200 block of Wild Hogg Dr,2,2,1,0,0
1920771,2021-02-04,North Carolina,High Point,2912 W English Rd,1,3,1,0,0
1924951,2021-02-05,Mississippi,Benoit,1017 Lake Bolivar Rd,3,1,0,0,2
1921641,2021-02-05,Pennsylvania,Mohnton,360 E Wyomissing Ave,1,3,0,0,0
1922354,2021-02-06,Washington,Tacoma,3634 E McKinley Ave,1,3,0,0,1
1923786,2021-02-06,Louisiana,Thibodaux,1100 block of Tiger Dr,0,4,0,0,0
1921768,2021-02-06,Illinois,Bloomingdale,250 W Schick Rd,1,5,0,0,1
1921939,2021-02-06,Tennessee,Murfreesboro,Ewing Blvd and West St,1,4,0,0,1
1924338,2021-02-09,Minnesota,Buffalo,755 Crossroads Campus Dr,1,4,0,0,1
1924892,2021-02-09,Texas,Houston,945 W Little York Rd,0,4,0,0,0
1926701,2021-02-10,Georgia,Atlanta,62 Harwell Rd NW,0,4,0,0,0
1926742,2021-02-11,Georgia,Columbus,2001 South Lumpkin Rd,1,4,0,0,0
1928205,2021-02-13,North Carolina,Cary,101 Reed St,1,3,0,0,2
1928149,2021-02-13,California,Oakland,1000 block of Washington St,0,6,0,0,0
1928594,2021-02-13,Indiana,Indianapolis,3800 block of N Sherman Dr,0,4,0,0,0
1928557,2021-02-13,California,San Francisco,3rd St and Quesada Ave,0,6,0,0,0
1930463,2021-02-16,Florida,Saint Petersburg,2968 Emerson Ave S,3,1,0,0,1
1931288,2021-02-17,Pennsylvania,Philadelphia,5597 Old York Rd,0,8,0,0,0
1932479,2021-02-18,Louisiana,Baton Rouge,2047 N Foster Dr,1,3,0,0,1
1934077,2021-02-20,Louisiana,Metairie,6719 Airline Dr,2,2,1,0,0
1933975,2021-02-20,Colorado,Grand Junction,1000 block of Teller Ave,1,3,0,0,1
1934181,2021-02-20,Illinois,Springfield,1100 block of S Grand Ave W,1,4,0,0,0
1934225,2021-02-20,Pennsylvania,Norristown (East Norriton),2912 Swede Rd,1,4,0,0,1
1935235,2021-02-21,North Carolina,Teachey,Thomas Smith Ln,0,4,0,0,1
1934704,2021-02-21,Missouri,Kennett,1615 1st St,1,4,0,0,2
1939958,2021-02-26,California,San Diego,841 S 45th St,1,3,0,0,0
1940069,2021-02-26,Texas,Houston,8708 Beechnut St,1,5,0,0,0
1939789,2021-02-26,Louisiana,Baton Rouge,4700 block of Paige St,0,4,0,0,0
1943271,2021-02-27,Mississippi,Columbus,1200 block of 7th St S,0,4,0,0,0
1940190,2021-02-27,Mississippi,Pattison,Pattison-Tillman Rd,2,3,0,0,6
1941669,2021-02-28,Indiana,East Chicago,1205 W Chicago Ave,0,4,0,0,0
1940791,2021-02-28,Delaware,Dover,21 S Little Creek Rd,0,4,0,0,2
1941382,2021-02-28,Ohio,Cincinnati,3600 block of Idlewild Ave,3,2,0,1,0
1941444,2021-02-28,Louisiana,Shreveport,4914 Mansfield Rd,0,5,0,0,0
1941210,2021-02-28,Texas,Houston,13484 Northwest Fwy,0,4,0,0,0
1941647,2021-02-28,South Carolina,Mccormick,437 Talbert Rd,0,4,0,0,1
1943986,2021-03-03,Pennsylvania,Erie,2105 Buffalo Rd,2,3,0,0,1
1944507,2021-03-04,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,0,5,0,0,0
1946991,2021-03-05,California,Compton,609 N Long Beach Blvd,1,4,0,0,0
1945999,2021-03-06,North Carolina,Fayetteville,200 block of Shads Ford Blvd,1,4,0,0,0
1947241,2021-03-06,California,Yuba City,Countryside Dr and Littlejohn Dr,2,3,0,0,0
1948470,2021-03-07,Mississippi,Edwards,607 Wallace Dr,0,4,0,0,1
1948233,2021-03-08,Florida,Clearwater,US-19 and Drew St,1,3,0,0,1
1949977,2021-03-10,Texas,Houston,6300 Ranchester Dr,3,1,0,0,3
1950346,2021-03-11,New Mexico,Ohkay Owingeh,89 Co Rd 56,1,3,0,0,1
1950471,2021-03-11,Pennsylvania,Philadelphia,1400 block of N 76th St,2,2,0,0,1
1951383,2021-03-12,Texas,Austin,7408 Cameron Rd,0,4,0,0,0
1951476,2021-03-12,North Carolina,Greensboro,100 block of Huffman St,1,3,0,0,0
1952151,2021-03-13,New York,Brooklyn,917 Flushing Ave,0,5,0,0,0
1952161,2021-03-13,Indiana,Indianapolis,300 block of N Randolph St,4,1,0,0,1
1951738,2021-03-13,Virginia,Richmond,5100 Richmond Henrico Tpke,2,4,0,0,0
1951681,2021-03-13,Florida,Orlando,200 block of Ring Rd,1,3,0,0,0
1952281,2021-03-14,Illinois,Chicago,6798 block of S South Chicago Ave,2,13,0,0,0
1953202,2021-03-14,Florida,Tampa,10101 US-92,0,4,0,0,0
1952662,2021-03-14,Illinois,Chicago,2600 block of E 77th St,0,4,0,0,0
1953309,2021-03-15,Indiana,Indianapolis,2300 block of N Harding St,1,4,0,0,0
1954950,2021-03-16,Arizona,Phoenix,6215 W Elm St,3,1,1,0,0
1954379,2021-03-16,Georgia,Acworth,6468 Hwy 92,8,1,0,0,1
1956001,2021-03-17,California,Stockton,Oro Ave and E Main St,0,5,0,0,0
1956081,2021-03-18,Oregon,Gresham,750 E Powell Blvd,0,4,0,0,2
1955948,2021-03-18,Louisiana,New Orleans,2400 block of Annette St,0,4,0,0,0
1957226,2021-03-20,Texas,Dallas,10333 Technology Blvd,1,7,0,0,1
1957252,2021-03-20,Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,0,0,0
1957188,2021-03-20,Texas,Houston,10266 North Fwy,0,5,0,0,0
1958652,2021-03-22,Colorado,Boulder,3600 Table Mesa Dr,10,0,0,1,1
1959549,2021-03-22,Michigan,Detroit,13300 block of Davidson St,1,3,0,0,0
1960283,2021-03-23,Alabama,Aliceville,1st Ave SW and 15th St,2,2,0,0,0
1962507,2021-03-26,Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,0,0,1
1961753,2021-03-26,Illinois,Chicago,2515 W 79th St,1,7,0,0,0
1962890,2021-03-26,Tennessee,Memphis,500 block of Arrington Ave,3,2,0,0,0
1964271,2021-03-26,Virginia,Norfolk,100 block of W Balview Ave,0,4,0,0,0
1962562,2021-03-26,Virginia,Virginia Beach,2000 block of Atlantic Ave,0,9,0,0,7
1962686,2021-03-27,Illinois,River Grove,Belmont Ave,1,3,0,0,0
1962934,2021-03-27,Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,0,0,0
1963052,2021-03-27,Illinois,Chicago,500 block of N Leamington Ave,0,4,0,0,0
1963556,2021-03-28,Ohio,Cleveland,5100 Pearl Rd,0,7,0,0,0
1963598,2021-03-28,Maryland,Essex,1601 Middleborough Rd,4,1,1,0,0
1964085,2021-03-28,Illinois,Chicago,I-57 and W 127th St,0,4,0,0,0
1964030,2021-03-28,Texas,San Antonio,2011 Dollarhide Ave,0,4,0,0,0
1965890,2021-03-31,District of Columbia,Washington,1300 block of Congress St SE,2,3,0,0,1
1966181,2021-03-31,California,Orange,202 West Lincoln Ave,4,1,0,1,1
1968553,2021-04-03,Florida,Quincy,2114 Pat Thomas Parkway,0,7,0,0,0
1969221,2021-04-03,Texas,Allen,1517 Pine Bluff Dr,4,0,2,0,0
1967893,2021-04-03,Alabama,Tuscaloosa,2314 4th St,0,4,0,1,1
1967914,2021-04-03,North Carolina,Wilmington,718 Kidder St,3,4,0,0,0
1969633,2021-04-04,Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,0,0,1
1968887,2021-04-04,Alabama,Birmingham,3969 14th Ave N,1,5,0,0,1
1969505,2021-04-04,Louisiana,Monroe,207 Sterlington Rd,0,6,0,0,0
1969065,2021-04-05,Maryland,Baltimore,300 block of N Eutaw St,0,5,0,0,0
1970378,2021-04-05,Illinois,Chicago,6800 block of S Justine Ave,0,7,0,0,0
1969899,2021-04-06,District of Columbia,Washington,4100 block of Ames St NE,0,4,0,0,0
1970245,2021-04-06,Michigan,Detroit,6100 block of Lodewyck St,1,3,0,0,0
1971410,2021-04-07,South Carolina,Rock Hill,4456 Marshall Rd,6,0,1,0,0
1973435,2021-04-07,Ohio,Dayton,Hoover Ave and Summit Square,0,4,0,0,0
